Category,Price,Rating,Stock,Discount
Unknown,7452.0,3.0382925191086185,In Stock,14.0
C,7454.0,3.0382925191086185,Unknown,35.0
Unknown,7462.0,3.3539213397905656,In Stock,23.0
Unknown,7465.0,3.0382925191086185,Out of Stock,33.0
C,7467.0,4.204570586789588,Unknown,48.0
Unknown,7471.0,3.0382925191086185,Out of Stock,0.0
B,7472.0,3.5780314983987744,In Stock,42.0
B,7475.0,1.3853874993597444,Out of Stock,44.0
Unknown,7477.0,3.630518223213571,In Stock,25.0
Unknown,7479.0,3.0382925191086185,Out of Stock,15.0
B,7482.0,3.0382925191086185,Out of Stock,26.0
A,7484.0,3.3452162889901467,In Stock,40.0
Unknown,7485.0,4.387702937214278,Unknown,30.0
A,7487.0,3.0382925191086185,Out of Stock,43.0
Unknown,7487.0,3.0382925191086185,In Stock,21.0
C,7487.0,3.0382925191086185,Unknown,9.0
Unknown,7488.0,3.0382925191086185,Out of Stock,24.516624685138538
Unknown,7489.0,3.0382925191086185,Out of Stock,36.0
Unknown,7491.0,3.0382925191086185,Unknown,41.0
Unknown,7499.0,3.5163724661934577,In Stock,41.0
Unknown,7500.0,3.0382925191086185,In Stock,27.0
Unknown,7509.0,1.8099457360198337,In Stock,2.0
C,7511.0,3.0382925191086185,Out of Stock,33.0
Unknown,7515.0,3.0382925191086185,In Stock,1.0
Unknown,7524.0,3.0382925191086185,Out of Stock,13.0
Unknown,7533.0,3.0382925191086185,In Stock,24.516624685138538
Unknown,7534.0,4.414725463391546,Unknown,24.516624685138538
A,7535.0,2.684755826345504,In Stock,13.0
Unknown,7538.0,2.5299762943234825,Unknown,29.0
Unknown,7538.0,3.0382925191086185,Unknown,7.0
A,7539.0,3.544582892642101,In Stock,29.0
Unknown,7550.0,3.0382925191086185,Unknown,24.516624685138538
D,7553.0,4.189326034817212,Out of Stock,16.0
B,7555.0,3.0382925191086185,In Stock,43.0
Unknown,7556.0,3.0382925191086185,Out of Stock,19.0
Unknown,7560.0,3.0382925191086185,Unknown,36.0
D,7564.0,2.576792877375157,In Stock,35.0
Unknown,7565.0,3.0382925191086185,In Stock,18.0
Unknown,7573.0,4.489969795904603,Out of Stock,22.0
B,7574.0,4.5977691516254655,Out of Stock,28.0
Unknown,7578.0,3.0382925191086185,Out of Stock,15.0
Unknown,7578.0,3.0382925191086185,Out of Stock,35.0
Unknown,7579.0,3.0382925191086185,Out of Stock,20.0
Unknown,7581.0,1.385883433990018,Unknown,36.0
Unknown,7582.0,2.3017209131585896,Out of Stock,34.0
D,7587.0,2.849221144356389,Unknown,33.0
Unknown,7588.0,2.2738437336659127,In Stock,5.0
Unknown,7593.0,3.220679722331297,Out of Stock,40.0
C,7595.0,3.0382925191086185,Unknown,27.0
A,7596.0,2.799564143701305,In Stock,10.0
Unknown,7596.0,3.0382925191086185,In Stock,4.0
D,7598.0,3.0382925191086185,Out of Stock,27.0
A,7601.0,2.8804799527058487,Out of Stock,26.0
C,7605.0,3.0350170529880938,In Stock,8.0
Unknown,7605.0,3.0382925191086185,Out of Stock,4.0
Unknown,7606.0,3.6542273863931314,In Stock,24.516624685138538
Unknown,7610.0,3.45429992558047,Out of Stock,18.0
B,7612.0,3.0382925191086185,Out of Stock,30.0
A,7615.0,3.341888370579414,In Stock,32.0
Unknown,7620.0,2.758632458639411,In Stock,23.0
D,7621.0,3.0382925191086185,Out of Stock,30.0
Unknown,7622.0,2.701567654531968,In Stock,15.0
Unknown,7622.0,3.0382925191086185,Unknown,45.0
B,7624.0,3.0382925191086185,Unknown,5.0
Unknown,7626.0,3.0382925191086185,Out of Stock,24.516624685138538
D,7628.0,3.0382925191086185,Unknown,15.0
Unknown,7629.0,4.411939077388649,In Stock,3.0
C,7630.0,3.475272523514235,In Stock,0.0
Unknown,7630.0,3.0382925191086185,In Stock,20.0
Unknown,7635.0,3.0382925191086185,In Stock,12.0
Unknown,7635.0,3.0382925191086185,Out of Stock,5.0
C,7637.0,3.0382925191086185,Unknown,24.516624685138538
Unknown,7639.0,3.0382925191086185,Out of Stock,33.0
Unknown,7640.0,3.0382925191086185,Unknown,0.0
Unknown,7640.0,1.035964940597223,Out of Stock,34.0
Unknown,7642.0,3.0382925191086185,Unknown,0.0
Unknown,7642.0,3.0382925191086185,In Stock,45.0
D,7644.0,3.0382925191086185,Out of Stock,24.516624685138538
C,7645.0,3.0382925191086185,Unknown,25.0
D,7648.0,3.107604524312912,Out of Stock,20.0
Unknown,7648.0,3.0382925191086185,In Stock,45.0
B,7656.0,2.7814611526467017,In Stock,20.0
Unknown,7669.0,2.9599267600503087,Out of Stock,30.0
Unknown,7669.0,3.0382925191086185,Unknown,42.0
Unknown,7671.0,2.062739331688438,Unknown,24.516624685138538
Unknown,7675.0,3.0382925191086185,Out of Stock,1.0
Unknown,7677.0,3.617867881822336,Out of Stock,35.0
Unknown,7678.0,4.201776541230988,Out of Stock,49.0
A,7681.0,2.873701777286475,In Stock,33.0
D,7682.0,1.9773698968656783,In Stock,23.0
Unknown,7682.0,3.0382925191086185,Out of Stock,45.0
Unknown,7682.0,2.309511396277151,Out of Stock,22.0
Unknown,7683.0,3.4737390600422446,Unknown,45.0
C,7693.0,3.0382925191086185,In Stock,35.0
Unknown,7701.0,3.0382925191086185,In Stock,41.0
Unknown,7702.0,1.1597475792875311,Out of Stock,21.0
D,7705.0,3.0382925191086185,Out of Stock,10.0
B,7708.0,3.315785335982332,Out of Stock,24.516624685138538
Unknown,7708.0,3.0382925191086185,Unknown,45.0
Unknown,7711.0,1.4110873677443294,Out of Stock,19.0
Unknown,7715.0,3.0382925191086185,In Stock,41.0
D,7719.0,1.955424858669331,In Stock,39.0
Unknown,7719.0,2.9822417824846874,In Stock,4.0
C,7720.0,1.0160041094225316,In Stock,43.0
Unknown,7721.0,4.973106647688812,Out of Stock,34.0
Unknown,7728.0,3.422209755291833,In Stock,45.0
B,7731.0,4.365546101525959,In Stock,32.0
Unknown,7734.0,4.62782298602238,Out of Stock,23.0
Unknown,7738.0,3.266528515499862,In Stock,27.0
Unknown,7740.0,3.0382925191086185,Out of Stock,16.0
Unknown,7742.0,2.5872590031199354,In Stock,16.0
Unknown,7743.0,3.0382925191086185,In Stock,45.0
Unknown,7750.0,2.1695016425347258,Out of Stock,36.0
D,7756.0,3.0382925191086185,Unknown,7.0
D,7759.0,3.0671954832176844,Out of Stock,39.0
Unknown,7765.0,3.0382925191086185,Unknown,35.0
A,7766.0,3.0382925191086185,In Stock,17.0
Unknown,7769.0,3.0382925191086185,Out of Stock,7.0
A,7769.0,3.0382925191086185,Unknown,45.0
Unknown,7770.0,3.0382925191086185,In Stock,44.0
A,7779.0,3.0382925191086185,In Stock,29.0
D,7785.0,1.9626804091415333,Unknown,2.0
Unknown,7785.0,1.4218983359461497,Out of Stock,39.0
Unknown,7786.0,3.0382925191086185,Unknown,39.0
Unknown,7788.0,3.0382925191086185,Out of Stock,24.516624685138538
Unknown,7795.0,3.0382925191086185,In Stock,12.0
B,7799.0,1.6778582085029523,In Stock,21.0
Unknown,7800.0,3.0382925191086185,Unknown,5.0
Unknown,7801.0,2.4446553570294407,Out of Stock,21.0
Unknown,7803.0,3.538834862440363,In Stock,0.0
Unknown,7805.0,3.0382925191086185,Unknown,20.0
Unknown,7806.0,3.1777070256102387,Unknown,46.0
Unknown,7807.0,4.791218809574549,Unknown,46.0
Unknown,7809.0,3.0382925191086185,In Stock,17.0
D,7810.0,1.481073746409081,In Stock,38.0
Unknown,7812.0,4.034867968692456,Out of Stock,47.0
Unknown,7813.0,3.8353383364262648,In Stock,24.516624685138538
D,7814.0,4.75101557951775,In Stock,23.0
Unknown,7816.0,3.664310141912186,In Stock,4.0
Unknown,7824.0,3.0382925191086185,In Stock,45.0
Unknown,7826.0,3.576635436154038,In Stock,6.0
Unknown,7827.0,3.0382925191086185,Out of Stock,34.0
Unknown,7827.0,4.074116193013277,In Stock,42.0
C,7834.0,3.0382925191086185,Unknown,30.0
Unknown,7842.0,3.5875890463626194,In Stock,16.0
Unknown,7842.0,3.0382925191086185,Unknown,30.0
B,7843.0,4.764716532259818,Out of Stock,0.0
Unknown,7847.0,4.657849083891276,Out of Stock,46.0
A,7850.0,4.088746886041857,Unknown,44.0
Unknown,7855.0,4.905623717518926,In Stock,21.0
Unknown,7859.0,3.0382925191086185,Unknown,45.0
Unknown,7862.0,1.2801102975458971,Unknown,37.0
D,7866.0,4.453749925899485,Out of Stock,0.0
Unknown,7868.0,3.742643662805146,Unknown,14.0
C,7869.0,1.9131177767875407,In Stock,40.0
A,7870.0,3.0382925191086185,Out of Stock,45.0
C,7873.0,3.9918837757784704,Out of Stock,42.0
Unknown,7874.0,3.0073232701661863,Out of Stock,34.0
Unknown,7878.0,3.317701614197333,Unknown,3.0
Unknown,7879.0,3.219373583548148,Unknown,26.0
Unknown,7882.0,3.499802616262206,Unknown,22.0
Unknown,7889.0,4.731517334225362,Unknown,32.0
D,7891.0,3.0382925191086185,Unknown,33.0
Unknown,7891.0,2.2022896033094472,In Stock,47.0
Unknown,7892.0,3.0382925191086185,Unknown,42.0
Unknown,7893.0,4.347595138363763,In Stock,4.0
D,7894.0,1.3390547189691762,In Stock,24.516624685138538
Unknown,7897.0,3.0382925191086185,In Stock,27.0
Unknown,7899.0,3.0382925191086185,In Stock,24.516624685138538
B,7901.0,3.881902706335059,In Stock,31.0
A,7902.0,3.0382925191086185,Out of Stock,24.0
B,7902.0,1.7399794082660036,Unknown,44.0
Unknown,7906.0,3.0382925191086185,Unknown,24.516624685138538
Unknown,7908.0,3.0382925191086185,Unknown,0.0
Unknown,7910.0,3.0382925191086185,Out of Stock,35.0
C,7911.0,2.7657386196907554,Out of Stock,37.0
Unknown,7912.0,3.622569462046157,Out of Stock,24.516624685138538
A,7914.0,3.0382925191086185,Unknown,2.0
B,7923.0,3.0382925191086185,Unknown,33.0
Unknown,7929.0,3.0382925191086185,Out of Stock,33.0
Unknown,7930.0,3.0382925191086185,Unknown,38.0
B,7933.0,3.0382925191086185,In Stock,36.0
A,7936.0,3.032832041059039,In Stock,44.0
A,7939.0,1.8201379880557416,Out of Stock,48.0
Unknown,7939.0,3.0382925191086185,Unknown,45.0
Unknown,7949.0,3.0382925191086185,In Stock,24.516624685138538
Unknown,7949.0,3.0382925191086185,In Stock,31.0
Unknown,7952.0,3.0382925191086185,Unknown,16.0
C,7953.0,1.572071265516846,In Stock,39.0
C,7953.0,2.73007516391511,Out of Stock,49.0
Unknown,7954.0,4.511167527398367,In Stock,2.0
Unknown,7955.0,3.0382925191086185,Out of Stock,18.0
Unknown,7957.0,1.1789794101393096,Unknown,7.0
Unknown,7957.0,3.7114014800255135,Unknown,1.0
B,7960.0,3.0382925191086185,Unknown,4.0
Unknown,7965.0,3.052955010389021,Out of Stock,9.0
Unknown,7966.0,1.4861708250108747,Unknown,6.0
Unknown,7967.0,3.0382925191086185,In Stock,13.0
A,7967.0,3.7150568192563207,In Stock,42.0
A,7967.0,2.6920837831256943,In Stock,48.0
Unknown,7972.0,4.651695663375122,Unknown,24.516624685138538
C,7973.0,3.9749198711535647,Out of Stock,13.0
A,7977.0,2.585101833971094,In Stock,40.0
Unknown,7978.0,3.8013183745189214,In Stock,32.0
Unknown,7983.0,3.3766454980299714,Out of Stock,24.0
Unknown,7985.0,3.0382925191086185,Out of Stock,1.0
Unknown,7987.0,3.0382925191086185,Unknown,39.0
Unknown,7994.0,3.0382925191086185,Out of Stock,15.0
B,8003.0,3.0382925191086185,In Stock,5.0
Unknown,8003.0,1.2719634103923183,Out of Stock,5.0
B,8007.0,3.0382925191086185,In Stock,14.0
Unknown,8010.0,3.0382925191086185,Out of Stock,26.0
Unknown,8017.0,1.612055886721031,Unknown,3.0
Unknown,8024.0,2.510680056863793,Unknown,12.0
C,8024.0,3.0382925191086185,Unknown,2.0
Unknown,8025.0,3.0382925191086185,Out of Stock,1.0
D,8026.0,3.0382925191086185,Unknown,46.0
Unknown,8028.0,3.0382925191086185,Unknown,28.0
Unknown,8030.0,4.391910300877549,Out of Stock,20.0
Unknown,8031.0,4.02576674571737,Unknown,48.0
Unknown,8032.0,3.7238834844105617,Out of Stock,32.0
D,8035.0,4.801887865613869,Out of Stock,17.0
D,8041.0,4.2507262683713325,In Stock,5.0
Unknown,8055.0,2.6930836584505307,Unknown,47.0
B,8056.0,3.0382925191086185,Out of Stock,25.0
B,8060.0,1.9058024886644624,Out of Stock,43.0
C,8063.0,2.954655793120616,In Stock,44.0
A,8066.0,2.094705204383652,Out of Stock,21.0
Unknown,8067.0,3.479179341562088,Unknown,20.0
Unknown,8069.0,3.0382925191086185,In Stock,31.0
Unknown,8069.0,3.0382925191086185,Unknown,24.516624685138538
Unknown,8070.0,3.0382925191086185,In Stock,28.0
Unknown,8070.0,4.220245876716987,Unknown,20.0
A,8071.0,3.0382925191086185,Unknown,12.0
Unknown,8073.0,3.0382925191086185,Out of Stock,4.0
D,8075.0,3.0382925191086185,Unknown,48.0
Unknown,8077.0,3.1106982030759687,Out of Stock,20.0
D,8081.0,3.646534010385045,In Stock,12.0
B,8082.0,3.0382925191086185,Unknown,2.0
Unknown,8083.0,2.3855861448684537,Unknown,46.0
B,8084.0,3.0382925191086185,Unknown,24.0
Unknown,8086.0,3.0382925191086185,Unknown,19.0
Unknown,8091.0,2.23847511183858,Unknown,47.0
Unknown,8094.0,1.3780417469694202,Out of Stock,30.0
D,8094.0,1.3265823298382928,In Stock,22.0
Unknown,8098.0,3.0382925191086185,Out of Stock,22.0
Unknown,8099.0,3.0382925191086185,Unknown,10.0
Unknown,8104.0,3.172666912617823,In Stock,23.0
Unknown,8105.0,4.633012375893091,Unknown,17.0
B,8107.0,2.7839357608924025,Unknown,39.0
Unknown,8109.0,3.0382925191086185,In Stock,40.0
Unknown,8110.0,3.0382925191086185,Unknown,48.0
Unknown,8110.0,3.0382925191086185,Out of Stock,12.0
Unknown,8113.0,3.596360423990438,Out of Stock,6.0
Unknown,8115.0,3.0382925191086185,Out of Stock,21.0
Unknown,8115.0,2.6582877081020198,In Stock,19.0
Unknown,8117.0,3.0382925191086185,In Stock,45.0
Unknown,8124.0,3.0382925191086185,Out of Stock,40.0
B,8127.0,3.0382925191086185,Out of Stock,26.0
D,8128.0,2.071935100772471,In Stock,24.0
Unknown,8132.0,2.7658498345678497,In Stock,15.0
D,8133.0,2.945173598863156,Unknown,47.0
Unknown,8136.0,2.0856969256601983,Unknown,24.516624685138538
C,8137.0,3.0382925191086185,Out of Stock,1.0
A,8139.0,3.0382925191086185,Unknown,33.0
D,8140.0,2.238667587563897,Unknown,31.0
Unknown,8144.0,3.0382925191086185,In Stock,18.0
Unknown,8158.0,1.6709634885488742,In Stock,9.0
Unknown,8158.0,4.6568887360943645,In Stock,20.0
Unknown,8159.0,3.09958403972783,Out of Stock,31.0
Unknown,8170.0,4.028107377373907,Out of Stock,35.0
A,8171.0,2.059080055374693,Out of Stock,14.0
Unknown,8173.0,3.0382925191086185,Unknown,24.516624685138538
Unknown,8176.0,3.5150053605414024,Out of Stock,45.0
Unknown,8181.0,3.0382925191086185,Unknown,30.0
Unknown,8185.0,2.5723488428103187,In Stock,41.0
Unknown,8187.0,2.3925842757960387,Out of Stock,25.0
Unknown,8189.0,3.411848156695279,In Stock,45.0
Unknown,8198.0,2.676582154903519,In Stock,0.0
A,8200.0,3.0382925191086185,In Stock,22.0
Unknown,8200.0,3.1024709886900377,Unknown,6.0
A,8204.0,3.0382925191086185,Unknown,6.0
B,8205.0,4.755317544912339,Out of Stock,35.0
C,8208.0,3.0382925191086185,Out of Stock,24.0
A,8208.0,2.0577631705395856,Out of Stock,24.516624685138538
Unknown,8209.0,1.9279102224703089,Out of Stock,19.0
A,8210.0,3.0382925191086185,Out of Stock,10.0
Unknown,8214.0,1.5549002821172042,In Stock,19.0
Unknown,8215.0,2.290265230464118,Out of Stock,13.0
Unknown,8221.0,4.772532426367965,Unknown,36.0
D,8222.0,3.0382925191086185,Out of Stock,45.0
B,8225.0,3.170459498500998,Unknown,35.0
Unknown,8226.0,3.0382925191086185,In Stock,31.0
Unknown,8230.0,2.410735981850837,Out of Stock,29.0
B,8240.0,3.652888297989315,In Stock,48.0
Unknown,8240.0,2.528718724950937,Out of Stock,16.0
A,8251.0,4.052873659464407,In Stock,28.0
Unknown,8252.0,1.6188939642669138,Unknown,45.0
Unknown,8254.0,3.0382925191086185,Unknown,7.0
C,8254.0,3.0382925191086185,In Stock,39.0
D,8255.0,4.1873920005148415,In Stock,36.0
B,8260.0,1.2885826856726457,Out of Stock,16.0
Unknown,8260.0,1.819081861402128,Unknown,40.0
Unknown,8269.0,3.0382925191086185,In Stock,44.0
D,8273.0,4.152618603391821,Unknown,7.0
Unknown,8274.0,3.0382925191086185,In Stock,25.0
Unknown,8281.0,3.0382925191086185,In Stock,15.0
Unknown,8281.0,3.0382925191086185,Unknown,12.0
Unknown,8282.0,4.8516579645561695,Out of Stock,2.0
B,8282.0,2.115695884345242,Unknown,25.0
A,8284.0,1.3160250648733314,In Stock,34.0
Unknown,8287.0,4.359452057824416,In Stock,35.0
Unknown,8290.0,3.0382925191086185,In Stock,24.516624685138538
Unknown,8292.0,3.736457649814191,Out of Stock,24.516624685138538
C,8300.0,1.346404524138724,Unknown,29.0
Unknown,8300.0,3.2552429557528915,Out of Stock,25.0
Unknown,8301.0,3.0382925191086185,Unknown,15.0
C,8305.0,2.9378833606705044,In Stock,31.0
Unknown,8311.0,3.0382925191086185,In Stock,28.0
Unknown,8313.0,2.7186970795339924,In Stock,16.0
D,8314.0,4.471499097810922,Unknown,7.0
Unknown,8314.0,3.0382925191086185,In Stock,11.0
Unknown,8317.0,3.0382925191086185,Out of Stock,41.0
Unknown,8319.0,2.065992998978904,In Stock,24.516624685138538
Unknown,8320.0,3.6712535605422714,Out of Stock,6.0
D,8324.0,3.0382925191086185,In Stock,3.0
Unknown,8325.0,3.7499952445002265,Unknown,6.0
A,8325.0,3.0382925191086185,Out of Stock,31.0
Unknown,8326.0,3.8185287500621703,Unknown,12.0
Unknown,8326.0,1.3384597183293794,In Stock,24.516624685138538
Unknown,8327.0,3.0382925191086185,Unknown,24.516624685138538
Unknown,8331.0,1.369866623096581,In Stock,8.0
A,8332.0,2.319985365624958,Out of Stock,46.0
Unknown,8334.0,2.562769446410627,In Stock,16.0
Unknown,8339.0,3.918305268050125,In Stock,41.0
A,8339.0,3.5583160168704246,In Stock,22.0
B,8340.0,2.961243301928114,Out of Stock,33.0
Unknown,8341.0,1.0324647678890266,In Stock,15.0
B,8345.0,3.0382925191086185,Out of Stock,41.0
D,8350.0,3.0382925191086185,In Stock,36.0
C,8351.0,3.0382925191086185,In Stock,23.0
Unknown,8355.0,3.0382925191086185,In Stock,33.0
Unknown,8356.0,3.339502304920028,Unknown,31.0
D,8357.0,1.7571129612090046,In Stock,37.0
A,8361.0,3.0382925191086185,In Stock,24.516624685138538
Unknown,8368.0,3.0382925191086185,Unknown,36.0
Unknown,8369.0,1.7741515707532138,In Stock,44.0
Unknown,8378.0,1.093233748201139,Out of Stock,35.0
Unknown,8384.0,3.0382925191086185,Out of Stock,24.516624685138538
Unknown,8388.0,3.936083684657227,In Stock,49.0
Unknown,8393.0,3.0382925191086185,In Stock,19.0
Unknown,8394.0,3.0382925191086185,Out of Stock,34.0
D,8394.0,1.8188132957807648,Out of Stock,22.0
Unknown,8394.0,3.0382925191086185,Out of Stock,12.0
Unknown,8395.0,1.7295329750907107,In Stock,9.0
C,8397.0,3.0382925191086185,Unknown,49.0
C,8398.0,3.407813914668218,Out of Stock,4.0
Unknown,8403.0,4.420791316507302,In Stock,30.0
Unknown,8405.0,1.2189362743316066,In Stock,48.0
Unknown,8405.0,4.626298946630063,Unknown,18.0
Unknown,8406.0,1.291421110640338,Out of Stock,11.0
Unknown,8407.0,1.1340181503447693,Out of Stock,38.0
Unknown,8409.0,1.696635601842893,Out of Stock,29.0
Unknown,8410.0,3.9562497945022463,Unknown,7.0
Unknown,8412.0,3.0382925191086185,Out of Stock,31.0
Unknown,8414.0,3.0382925191086185,Unknown,24.0
B,8415.0,1.1741416354250125,Unknown,41.0
C,8416.0,1.2709427320459683,Unknown,29.0
Unknown,8417.0,3.0382925191086185,In Stock,9.0
C,8417.0,4.97662740396623,Out of Stock,16.0
Unknown,8418.0,3.0382925191086185,Unknown,24.516624685138538
D,8421.0,1.651472186334049,Unknown,4.0
Unknown,8421.0,1.338253810015713,In Stock,2.0
Unknown,8425.0,2.9068063633153094,In Stock,9.0
Unknown,8433.0,3.0382925191086185,Out of Stock,40.0
Unknown,8437.0,3.0382925191086185,Unknown,45.0
C,8437.0,3.876005948019308,Out of Stock,21.0
B,8440.0,4.233513951093535,Unknown,4.0
Unknown,8440.0,3.0382925191086185,Out of Stock,48.0
B,8442.0,3.0382925191086185,In Stock,1.0
B,8444.0,2.7738985967049112,Unknown,41.0
C,8447.0,4.526252556068596,Out of Stock,20.0
Unknown,8447.0,3.0382925191086185,Unknown,34.0
Unknown,8449.0,2.658873198912866,Unknown,39.0
Unknown,8450.0,1.9836253034792368,Unknown,11.0
B,8453.0,3.0382925191086185,In Stock,15.0
Unknown,8454.0,2.1341473821233,Unknown,36.0
B,8458.0,3.0382925191086185,In Stock,18.0
Unknown,8460.0,3.0382925191086185,In Stock,18.0
Unknown,8462.0,4.556571664496556,Unknown,3.0
Unknown,8465.0,1.7818961887580804,In Stock,24.516624685138538
Unknown,8468.0,3.0382925191086185,Unknown,24.0
Unknown,8471.0,4.867951700092061,Unknown,14.0
Unknown,8471.0,2.5959912672330936,Out of Stock,24.516624685138538
C,8473.0,3.0382925191086185,Out of Stock,19.0
Unknown,8474.0,3.987314096495559,Out of Stock,35.0
B,8478.0,3.0382925191086185,Unknown,38.0
Unknown,8483.0,1.3534391515177338,Unknown,44.0
A,8483.0,3.0382925191086185,In Stock,24.516624685138538
Unknown,8483.0,4.602869472538178,Out of Stock,0.0
Unknown,8483.0,1.7372270971918562,Unknown,24.516624685138538
Unknown,8484.0,3.0382925191086185,Out of Stock,36.0
Unknown,8486.0,3.0382925191086185,In Stock,34.0
Unknown,8488.0,3.0382925191086185,Out of Stock,37.0
Unknown,8493.0,3.0382925191086185,Unknown,14.0
B,8493.0,3.79811778636372,Out of Stock,3.0
Unknown,8502.0,3.0382925191086185,Out of Stock,1.0
Unknown,8502.0,3.0382925191086185,Unknown,16.0
Unknown,8503.0,3.728815503508703,In Stock,24.516624685138538
C,8507.0,4.575949016312601,Out of Stock,41.0
Unknown,8507.0,2.2008055578340384,In Stock,28.0
Unknown,8509.0,3.0382925191086185,Unknown,32.0
Unknown,8513.0,1.6344842501412304,Unknown,3.0
D,8514.0,4.704094088630431,Out of Stock,46.0
Unknown,8516.0,3.544980061905084,Unknown,11.0
A,8521.0,1.081564565083486,Out of Stock,40.0
B,8524.0,3.0382925191086185,Unknown,5.0
B,8525.0,4.440149062018778,In Stock,35.0
B,8529.0,2.654088676706316,Unknown,27.0
B,8530.0,3.0382925191086185,Unknown,10.0
Unknown,8532.0,4.6303470713260335,In Stock,42.0
B,8533.0,3.0382925191086185,Unknown,1.0
C,8534.0,3.0382925191086185,In Stock,15.0
Unknown,8537.0,2.955839570412353,Unknown,10.0
Unknown,8540.0,2.372887159336361,Unknown,34.0
Unknown,8541.0,4.579736468389143,Unknown,24.516624685138538
Unknown,8544.0,3.0382925191086185,Unknown,30.0
Unknown,8544.0,3.0382925191086185,In Stock,24.516624685138538
D,8544.0,3.0382925191086185,Unknown,29.0
Unknown,8545.0,4.808524810989314,Out of Stock,9.0
Unknown,8547.0,3.0382925191086185,Out of Stock,47.0
Unknown,8547.0,1.906573062597423,Out of Stock,31.0
Unknown,8551.0,3.0382925191086185,In Stock,20.0
D,8555.0,2.3813933482220966,Out of Stock,22.0
Unknown,8557.0,3.0382925191086185,Out of Stock,10.0
Unknown,8562.0,3.0382925191086185,Unknown,0.0
C,8564.0,3.7825261772369863,In Stock,34.0
D,8566.0,3.0382925191086185,Out of Stock,20.0
A,8567.0,3.0382925191086185,Out of Stock,17.0
Unknown,8568.0,2.269634937816817,In Stock,15.0
B,8569.0,4.300744483993222,In Stock,42.0
Unknown,8570.0,1.9313467889698168,Unknown,33.0
D,8571.0,4.147482152594931,In Stock,17.0
A,8574.0,3.0382925191086185,Out of Stock,24.516624685138538
Unknown,8578.0,3.0382925191086185,In Stock,48.0
Unknown,8582.0,2.897529265921202,Out of Stock,19.0
A,8583.0,3.0382925191086185,Unknown,39.0
B,8583.0,3.0382925191086185,In Stock,31.0
D,8585.0,3.0382925191086185,Unknown,43.0
Unknown,8587.0,3.0382925191086185,Unknown,18.0
Unknown,8589.0,2.857183192621933,In Stock,19.0
Unknown,8589.0,1.4155020277852812,In Stock,31.0
B,8594.0,4.747326354098632,Out of Stock,9.0
C,8596.0,4.573302123190464,Out of Stock,35.0
Unknown,8596.0,3.0382925191086185,In Stock,45.0
C,8597.0,3.517120302288795,In Stock,23.0
Unknown,8598.0,3.0382925191086185,Unknown,47.0
Unknown,8598.0,3.0382925191086185,Unknown,27.0
B,8598.0,4.07081049373118,Out of Stock,29.0
Unknown,8603.0,1.8951382789439115,Out of Stock,35.0
A,8604.0,3.659524202196421,Out of Stock,48.0
Unknown,8608.0,4.235841574425772,Unknown,35.0
B,8613.0,3.0382925191086185,In Stock,18.0
Unknown,8615.0,1.2155863589902256,Out of Stock,22.0
D,8619.0,3.0382925191086185,Unknown,34.0
Unknown,8623.0,3.274424870172603,Unknown,30.0
D,8625.0,4.025419857361529,Unknown,36.0
Unknown,8627.0,1.6102640318690766,Out of Stock,24.516624685138538
Unknown,8628.0,3.0382925191086185,Unknown,14.0
C,8629.0,3.0382925191086185,Out of Stock,45.0
Unknown,8630.0,3.0382925191086185,Out of Stock,7.0
Unknown,8631.0,3.3084805096007277,In Stock,10.0
B,8633.0,3.0382925191086185,Out of Stock,1.0
Unknown,8635.0,3.0382925191086185,Unknown,30.0
Unknown,8641.0,3.0382925191086185,Out of Stock,11.0
Unknown,8641.0,2.648164552699005,Unknown,41.0
A,8642.0,3.0382925191086185,In Stock,43.0
C,8642.0,3.0382925191086185,Out of Stock,2.0
B,8642.0,4.002560277890535,Out of Stock,48.0
B,8643.0,1.7295058331033268,Out of Stock,12.0
Unknown,8648.0,1.1710166588145463,Out of Stock,26.0
Unknown,8651.0,4.282273713935922,Unknown,2.0
C,8653.0,3.0382925191086185,In Stock,27.0
A,8653.0,2.498077666924022,In Stock,31.0
Unknown,8653.0,3.0382925191086185,In Stock,29.0
Unknown,8654.0,3.0382925191086185,Unknown,45.0
B,8664.0,3.0382925191086185,Unknown,10.0
Unknown,8669.0,4.641905701662897,Out of Stock,12.0
Unknown,8671.0,3.0382925191086185,In Stock,0.0
B,8673.0,3.0382925191086185,In Stock,15.0
Unknown,8673.0,3.0382925191086185,Out of Stock,7.0
Unknown,8675.0,2.778260648243727,Out of Stock,24.516624685138538
Unknown,8679.0,4.7104483166889,In Stock,24.516624685138538
Unknown,8681.0,2.587151907749907,Out of Stock,28.0
Unknown,8682.0,1.1906363377840607,Unknown,47.0
C,8683.0,3.0382925191086185,Unknown,39.0
B,8686.0,4.033833309413983,Out of Stock,11.0
C,8687.0,2.609026341804329,In Stock,19.0
B,8690.0,3.0382925191086185,Out of Stock,1.0
Unknown,8693.0,3.186790808579415,In Stock,24.0
Unknown,8698.0,4.307085603631329,Unknown,5.0
D,8699.0,4.169566882828471,Unknown,30.0
Unknown,8700.0,3.0382925191086185,In Stock,30.0
Unknown,8705.0,4.899799221719233,In Stock,23.0
Unknown,8707.0,3.0382925191086185,Out of Stock,39.0
C,8709.0,3.0382925191086185,Unknown,19.0
B,8711.0,4.488839993338615,In Stock,5.0
